id,lang,created,url,title,contentLength,numWords,dataset
cs-20xx-6,cs,2015-01-10,http://www.parlamentnilisty.cz/arena/rozhovory/Prohlaseni-europoslance-Okamura-a-zdejsi-predni-muslim-jsou-extremiste-Skoncujme-s-radikalnim-islamem-353310,Prohlášení europoslance: Okamura a zdejší přední muslim jsou extremisté. Skoncujme s radikálním islámem!,706,117,train
cs-1189,cs,2018-02-09,https://www.denik.cz/ze_sveta/dalsi-zadrhel-v-brexitu-prechodne-obdobi-vubec-nemusi-nastat-varovala-eu-20180209.html,"Další zádrhel v brexitu. Přechodné období vůbec nemusí nastat, varovala EU",1159,169,train
cs-1089,cs,2018-05-02,http://www.pravo.cz/p101a09d.php,Sněmovna lordů umožnila blokovat brexit,280,43,train
cs-2,cs,2018-11-07,https://www.tyden.cz/rubriky/zahranici/asie-a-oceanie/pakistanska-krestanka-zprostena-viny-je-dal-ve-vezeni_502353.html,Pákistánská křesťanka zproštěná viny je dál ve vězení,768,108,train
cs-1058,cs,2018-06-12,http://zahranicni.eurozpravy.cz/eu/227168-rebelie-proti-mayove-britsky-parlament-jedna-o-dodatcich-k-brexitu-bude-to-divoke/,"Rebelie proti Mayové? Britský parlament jedná o dodatcích k brexitu, bude to divoké",1397,220,train
cs-4,cs,2018-11-03,https://www.ceskenoviny.cz/zpravy/advokat-bibiove-uprchl-z-pakistanu-bal-se-o-zivot/1682880?utm_source=rss&utm_medium=feed,"Advokát Bibiové uprchl z Pákistánu, bál se o život",1493,222,train
cs-1336,cs,2018-02-12,https://archiv.ihned.cz//archiv.ihned.cz/c1-66045530-japonsti-investori-varovali-britskou-premierku-ze-pokud-budou-jejich-podniky-kvuli-brexitu-neziskove-z-britanie-odejdou,"Japonští investoři varovali britskou premiérku, že pokud budou jejich podniky kvůli brexitu neziskové, z Británie odejdou",900,131,train
cs-1397,cs,2018-03-21,https://auto.ihned.cz/c1-66087190-skoda-auto-prestava-kvuli-brexitu-certifikovat-sva-auta-v-britanii-povoleni-bude-nove-ziskavat-v-cesku-od-ministerstva-dopravy?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,Škoda Auto přestává kvůli brexitu certifikovat svá auta v Británii. Povolení bude nově získávat v Česku od ministerstva dopravy,920,141,train
cs-125,cs,2018-01-27,http://zahranicni.eurozpravy.cz/eu/213916-britove-chteji-druhe-referendum-o-brexitu-ukazal-pruzkum/,"Britové chtějí druhé referendum o brexitu, ukázal průzkum",1059,169,train
cs-1017,cs,2018-04-18,http://zahranicni.eurozpravy.cz/eu/221146-britska-firma-nenapadne-tendr-na-tisk-pobrexitovych-pasu/,Britská firma nenapadne tendr na tisk pobrexitových pasů,1115,167,train
cs-1176,cs,2018-06-12,https://www.denik.cz/ze_sveta/muze-si-mayova-oddychnout-vlada-zatim-vitezi-v-hlasovani-o-dodatcich-k-brexitu-20180612.html,Může si Mayová oddychnout? Její vláda zatím přehlasovala dodatky k brexitu,1150,169,train
cs-1143,cs,2018-05-11,https://www.denik.cz/ze_sveta/kampan-za-brexit-dostala-pokutu-spachala-volebni-podvod-20180511.html,Kampaň za brexit dostala pokutu. Spáchala volební podvod,736,112,train
cs-1193,cs,2018-04-18,https://www.denik.cz/ze_sveta/velka-porazka-mayove-britsky-parlament-si-prosadil-setrvani-v-celni-unii-20180418.html,Velká porážka Mayové. Britský parlament si prosadil setrvání v celní unii,650,94,train
cs-1011,cs,2018-04-18,https://www.novinky.cz/zahranicni/evropa/469643-mayova-utrpela-kvuli-brexitu-porazku-ve-snemovne-lordu.html,Mayová utrpěla kvůli brexitu porážku ve Sněmovně lordů,310,49,train
cs-1153,cs,2018-06-23,https://www.denik.cz/ze_sveta/nove-volby-o-brexitu-lide-v-cervnu-vyjdou-do-londynskych-ulic-20180623.html,Nové volby o brexitu? Lidé v červnu vyjdou do londýnských ulic,1693,277,train
cs-1645,cs,2018-06-29,https://ct24.ceskatelevize.cz/svet/2523961-o-brexitu-se-na-summitu-eu-mluvilo-jen-pet-minut-shoda-je-na-nutnosti-spechat,O Brexitu se na summitu EU mluvilo jen pět minut. Shoda je na nutnosti spěchat,1481,220,train
cs-99,cs,2018-12-04,https://eurozpravy.cz/domaci/politika/242166-nabidne-cesko-azyl-pakistanskemu-pravnikovi-hajil-krestanku-bibiovou-musel-utect-pred-muslimy/,"Nabídne Česko azyl pákistánskému právníkovi? Utekl před muslimy, hájil křesťanku Bibiovou",483,68,train
cs-10,cs,2018-02-07,https://www.irozhlas.cz/ekonomika/evropska-unie-eu-czexit-referendum-dopady-vystoupeni-ceska-z-unie_1802072118_haf,"Japonci se ptají na czexit, říká Špicar ze Svazu průmyslu. 'Odešli bychom z Česka,' varovali ho",2604,385,train
cs-36,cs,2018-11-05,https://www.denik.cz/ze_sveta/obhajce-pakistanske-krestanky-bibiove-odsouzene-k-smrti-uprchl-do-nizozemska-20181105.html,Obhájce pákistánské křesťanky Bibiové odsouzené k smrti uprchl do Nizozemska,1610,247,train
cs-1163,cs,2018-06-18,https://www.denik.cz/ze_sveta/naklady-na-brexit-ponesou-spotrebitele-pociti-az-tisic-liber-rocne-20180618.html,"Náklady brexitu ponesou spotřebitelé. Přijdou až tisíc liber ročně, tvrdí studie",1543,230,train
cs-1279,cs,2018-01-04,https://archiv.ihned.cz/c1-66006570-jaky-brexit-londyn-vlastne-chce-poohlizi-se-po-trzich-mimo-evropu?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,Jaký brexit Londýn vlastně chce? Poohlíží se po trzích mimo Evropu,1041,169,train
cs-152,cs,2018-02-19,https://auto.idnes.cz/brexit-vauxhall-opel-odborar-bloomberg-autoprumysl-automobilovy-prumysl-jaguar-giq-/automoto.aspx?c=A180218_111032_automoto_fdv#utm_source=rss&utm_medium=feed&utm_campaign=autokat&utm_content=main,Brexit bude rána pro autoprůmysl. Vše závisí na dohodě o clech,1049,152,train
cs-1049,cs,2018-06-10,https://www.tyden.cz/rubriky/zahranici/evropa/panuje-podezreni-ze-rusko-mohlo-ovlivnit-i-hlasovani-o-brexitu_483913.html,"Panuje podezření, že Rusko mohlo ovlivnit i hlasování o brexitu",2986,452,train
cs-1299,cs,2018-04-03,https://archiv.ihned.cz/c1-66096450-brexit-je-krok-zpet-ale-londyn-zustane-srdcem-financniho-sveta-rika-cesky-sef-citibank-europe?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Brexit je krok zpět, ale Londýn zůstane srdcem finančního světa, říká český šéf Citibank Europe",1667,262,train
cs-1282,cs,2018-02-02,https://archiv.ihned.cz//archiv.ihned.cz/c1-66037040-mayova-mene-prav-lidem-kteri-prijdou-do-britanie-po-brexitu,"Mayová: Méně práv lidem, kteří přijdou do Británie po brexitu",488,79,train
cs-15,cs,2018-11-11,https://www.parlamentnilisty.cz/arena/monitor/Britanie-neposkytne-azyl-pakistanske-krestance-Boji-se-reakce-mistnich-muslimu-558933,Británie neposkytne azyl pákistánské křesťance. Bojí se reakce místních muslimů,1310,201,train
cs-1315,cs,2018-03-07,https://archiv.ihned.cz/c1-66068410-evropane-konecne-vedi-po-cem-britove-touzi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Evropané konečně vědí, po čem Britové touží",1040,163,train
cs-1389,cs,2018-01-30,https://zahranicni.ihned.cz/c1-66032840-brexit-britanii-ekonomicky-poskodi-at-bude-dohoda-s-bruselem-jakakoli-vyplyva-z-unikleho-dokumentu-utajovanou-analyzu-vypracovaly-britske-urady,"Brexit Británii ekonomicky poškodí, ať bude dohoda s Bruselem jakákoliv, vyplývá z utajované analýzy britských úřadů",1098,169,train
cs-1027,cs,2018-06-08,https://zahranicni.ihned.cz/c1-66162630-brexit-muze-skoncit-krachem-pripustil-britsky-ministr-zahranici-johnson-vyjednavaci-eu-jsou-podle-nej-tvrdi-jen-proto-aby-odradili-od-dalsich-exitu,"Brexit může skončit krachem, připustil britský ministr zahraničí Johnson. Vyjednavači EU jsou podle něj tvrdí jen proto, aby odradili od dalších ""exitů""",1805,276,train
cs-28,cs,2018-10-31,https://eurozpravy.cz/zahranicni/asie-a-australie/238957-soud-v-pakistanu-osvobodil-krestanku-mela-byt-popravena-za-urazku-islamu/,"Soud v Pákistánu osvobodil křesťanku, měla být popravena za urážku islámu",1152,176,train
cs-20xx-8,cs,2014-11-29,http://www.parlamentnilisty.cz/politika/politici-volicum/Svoboda-KDU-CSL-Asia-Bibi-nesmi-zemrit-347823,Svoboda (KDU-ČSL): Asia Bibi nesmí zemřít,2302,349,train
cs-1024,cs,2018-06-07,http://www.ceskatelevize.cz/ct24/svet/2503165-londyn-vymysli-rezervni-plan-aby-nemusel-budovat-hranici-mezi-irsky,"Londýn vymýšlí rezervní plán, aby nemusel budovat hranici mezi Irsky",1025,155,train
cs-1,cs,2018-11-07,https://echo24.cz/a/SqpcH/verejne-obesit-zadaji-radikalove-pakistanskou-krestanku-jen-tak-neosvobodi-zmenila-ale-veznici,"Veřejně oběsit, žádají radikálové. Pákistánskou křesťanku jen tak neosvobodí, změnila ale věznici",3663,527,train
cs-100,cs,2018-02-14,http://www.ceskatelevize.cz/ct24/ekonomika/2390716-kvuli-brexitu-se-proskrta-rozpocet-eu-doplati-na-nejspis-zemedelci-na-ochranu,"Kvůli brexitu se proškrtá rozpočet EU. Doplatí na to nejspíš zemědělci, na ochranu hranic však půjde víc",1888,289,train
cs-39,cs,2018-11-03,https://www.novinky.cz/zahranicni/svet/488101-dav-v-pakistanu-zada-smrt-krestanky-jeji-advokat-radeji-uprchl-do-evropy.html,"Dav v Pákistánu žádá smrt křesťanky, její advokát raději uprchl do Evropy",1719,255,train
cs-1387,cs,2018-02-28,https://zahranicni.ihned.cz/c1-66063800-evropska-komise-schvalila-navrh-dohody-o-brexitu-projednaji-ho-unijni-staty,"Eurokomisaři schválili návrh dohody o brexitu, který chrání práva občanů EU. Podle premiérky Mayové ale odděluje od Británie Severní Irsko",997,150,train
cs-1272,cs,2018-06-02,http://oenergetice.cz/evropska-unie/evropska-komise-navrhla-novy-rozpocet-krati-vynosy-emisnich-povolenek/,"Evropská komise navrhla nový rozpočet, krátí výnosy z emisních povolenek",1121,171,train
cs-1052,cs,2018-06-13,https://zpravy.aktualne.cz/zahranici/evropsky-parlament/v-evropskem-parlamentu-po-brexitu-ubude-mist-cast-kresel-se/r~296aa3d66efd11e88f77ac1f6b220ee8/?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed&redirected=1528890972,"V Evropském parlamentu po brexitu ubude poslanců, část křesel se i rozdělí",689,105,train
cs-1035,cs,2018-06-06,http://www.ceskatelevize.cz/ct24/ekonomika/2501956-britanie-se-boji-ze-opet-shnije-cast-urody-vychodoevropske-brigadniky-odradil,"Británie se bojí, že opět shnije část úrody. Východoevropské brigádníky odradil brexit",1318,200,train
cs-31,cs,2018-11-03,https://www.denik.cz/ze_sveta/pravnik-krestanky-bibiove-uprchl-z-pakistanu-bal-se-o-zivot-20181103.html,Právník křesťanky Bibiové uprchl z Pákistánu. Bál se o život,1716,270,train
cs-1148,cs,2018-06-22,https://www.denik.cz/ekonomika/airbus-opusti-britanii-pokud-zeme-opusti-celni-unii-a-jednotny-evropsky-trh-20180622.html,"Airbus hrozí odchodem z Británie, pokud se země nedohodne s EU",1107,171,train
cs-2019-9,cs,2019-01-30,http://www.halonoviny.cz/articles/view/49773900,Soud potvrdil osvobození Bibiové,1292,200,train
cs-112,cs,2016-02-29,http://zahranicni.eurozpravy.cz/asie-a-australie/146976-pakistan-popravil-vraha-byvaleho-guvernera-vzapeti-propukly-nepokoje/,"Pákistán popravil vraha bývalého guvernéra, vzápětí propukly nepokoje",950,134,train
cs-1386,cs,2018-01-06,https://nazory.ihned.cz/c1-66002820-ceske-ekonomice-se-dari-primo-skvele-jen-pozor-na-brexit-volby-v-italii-nebo-kroky-ecb?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Komentář Davida Marka: České ekonomice se daří přímo skvěle. Jen pozor na brexit, volby v Itálii nebo kroky ECB",1067,169,train
cs-1309,cs,2018-01-22,https://archiv.ihned.cz//archiv.ihned.cz/c1-66022760-odvolaji-britove-brexit-je-to-prakticky-nemozne,Odvolají Britové brexit? Je to prakticky nemožné,1312,202,train
cs-1203,cs,2018-06-20,http://tn.nova.cz/clanek/brexit-je-zase-o-krok-bliz-britsky-parlament-schvalil-dulezity-zakon.html,Brexit je zase o krok blíž. Britský parlament schválil důležitý zákon,1170,171,train
cs-1199,cs,2018-06-22,http://www.ceskatelevize.cz/ct24/ekonomika/2517115-airbus-varoval-ze-mohl-kvuli-brexitu-odejit-z-britanie-kde-zamestnava-14-tisic,"Airbus varoval, že by mohl kvůli brexitu odejít z Británie, kde zaměstnává 14 tisíc lidí",1247,190,train
cs-23,cs,2018-11-03,https://eurozpravy.cz/zahranicni/asie-a-australie/239317-utek-pred-rozlicenymi-muslimy-advokat-krestanky-bibiove-odletel-z-pakistanu-bal-se-o-zivot/,"Útěk před rozlícenými muslimy. Advokát křesťanky Bibiové odletěl z Pákistánu, bál se o život",1190,177,train
cs-1162,cs,2018-06-23,https://www.denik.cz/ze_sveta/miliony-lidi-kdysi-volily-i-hitlera-londynem-znely-protesty-proti-brexitu-20180623.html,I miliony lidí kdysi volily i Hitlera. Londýnem zněly protesty proti brexitu,889,144,train
cs-1206,cs,2018-06-20,https://www.lidovky.cz/britsky-parlament-schvalil-zakon-o-brexitu-chybi-uz-jen-podpis-kralovny-143-/zpravy-svet.aspx?c=A180620_213213_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_lidovky&utm_content=main,"Britský parlament schválil zákon o brexitu, chybí už jen podpis královny",1505,215,train
cs-2019-8,cs,2019-01-29,https://echo24.cz/a/it7HG/krestanka-bibiova-zprostena-viny-soud-odmitl-petici-islamistu-za-jeji-popravu,Křesťanka Bibiová zproštěna viny. Soud odmítl petici islamistů za její popravu,1447,223,train
cs-26,cs,2018-11-03,https://www.lidovky.cz/svet/za-urazky-mohameda-dostala-trest-smrti-jeji-advokat-ted-z-pakistanu-ze-strachu-uprchl.A181103_155909_ln_zahranici_ele#utm_source=rss&utm_medium=feed&utm_campaign=ln_zahranici&utm_content=main,Za urážky Mohameda dostala trest smrti. Její advokát teď z Pákistánu ze strachu uprchl,1155,169,train
cs-1061,cs,2018-06-08,http://zahranicni.eurozpravy.cz/eu/226873-eu-se-nenecha-londynem-dojmout-cas-se-krati-vzkazal-vyjednavac-barnier-do-britanie/,"EU se nenechá Londýnem dojmout. Čas se krátí, vzkázal vyjednavač Barnier do Británie",673,106,train
cs-1693,cs,2018-03-15,https://www.parlamentnilisty.cz/zpravy/tiskovezpravy/Predseda-vlady-Andrej-Babis-jednal-s-britskym-ministrem-pro-brexit-Davidem-Davisem-528081,Předseda vlády Andrej Babiš jednal s britským ministrem pro brexit Davidem Davisem,1207,184,train
cs-1293,cs,2018-01-22,https://archiv.ihned.cz/c1-66023860-brexit-boli-jeho-prinos-zustava-v-mlze?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Brexit bolí, jeho přínos zůstává v mlze",1210,189,train
cs-16,cs,2018-10-31,https://www.ceskenoviny.cz/zpravy/pakistansky-soud-osvobodil-krestanku-odsouzenou-za-rouhacstvi/1681723?utm_source=rss&utm_medium=feed,Pákistánský soud osvobodil křesťanku odsouzenou za rouhačství,1193,181,train
cs-1202,cs,2018-06-20,https://zahranicni.eurozpravy.cz/eu/227786-proevropsti-lordi-narazili-dolni-snemovna-zamitla-vetsi-vliv-parlamentu-na-brexit/,Proevropští Lordi narazili. Dolní sněmovna zamítla větší vliv parlamentu na brexit,757,113,train
cs-1253,cs,2018-01-10,https://archiv.ihned.cz/c1-66012750-brexit-je-prikladem-chybejicich-odpovedi?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,Brexit je příkladem chybějících odpovědí,911,146,train
cs-1348,cs,2018-02-13,https://archiv.ihned.cz//archiv.ihned.cz/c1-66047960-czexit-by-podle-ekonomu-vzal-praci-statisticum-lidi,"Průšvih a sebevražda, hodnotí návrhy na vystoupení z unie ekonomové a podnikatelé. Oslabila by koruna a lidé by zchudli",1745,267,train
cs-1106,cs,2018-01-25,https://zpravy.tiscali.cz/odejit-z-eu-anebo-hlasovat-do-zblbnuti-308320,"Odejít z EU, anebo hlasovat do zblbnutí?",1216,186,train
cs-1042,cs,2018-06-12,https://archiv.ihned.cz/c1-66163210-brexit-nam-otevre-obchod-se-svetem-veri-londyn?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Díky odchodu z EU uzavřeme výhodnější smlouvy se světem, řekla HN náměstkyně ministerstva pro brexit. Podle expertů jde o iluzi",1792,284,train
cs-1173,cs,2018-04-12,https://www.denik.cz/z_domova/babis-je-s-vyjednavanim-o-brexitu-spokojeny-ceske-zajmy-v-dohode-jsou-20180412.html,Babiš je s vyjednáváním o brexitu spokojený: České zájmy v dohodě jsou,1983,309,train
cs-2019-7,cs,2019-01-29,https://www.novinky.cz/zahranicni/svet/495851-nejvyssi-soud-pakistanu-potvrdil-osvobozeni-krestanky-ktera-mela-urazit-proroka.html,"Nejvyšší soud Pákistánu potvrdil osvobození křesťanky, která měla urazit proroka",1215,189,train
cs-1141,cs,2018-03-16,https://www.denik.cz/ze_sveta/udrzet-po-brexitu-irskou-hranici-bez-kontrol-nemozne-tvrdi-britsti-poslanci.html,"Udržet po Brexitu irskou hranici bez kontrol? Nemožné, tvrdí britští poslanci",499,69,train
cs-1116,cs,2018-05-20,https://zpravy.tiscali.cz/skotove-resi-kvuli-brexitu-svoji-nezavislosti-a-mayove-hrozi-predcasne-volby-313419,Skotové řeší kvůli brexitu svoji nezávislosti. A Mayové hrozí předčasné volby,836,124,train
cs-1086,cs,2018-05-02,http://www.ceskatelevize.cz/ct24/svet/2468026-snemovna-lordu-prosadila-moznost-zastavit-brexit-pokud-hrozilo-oddeleni-irska,"Sněmovna lordů prosadila možnost zastavit brexit, pokud by hrozilo „oddělení“ Irska",833,123,train
cs-1014,cs,2018-04-19,http://www.pravo.cz/p091a10h.php,Mayová utrpěla brexitovou porážku ve Sněmovně lordů,240,37,train
cs-1196,cs,2018-06-25,https://zpravy.aktualne.cz/ekonomika/podnikani-v-britanii-je-pro-nas-dulezite-ale-po-brexitu-omez/r~e0627936787d11e88980ac1f6b220ee8/?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed&redirected=1529935697,"Podnikání v Británii je pro nás důležité, ale po brexitu omezíme investice, hlásí evropské firmy",994,146,train
cs-1347,cs,2018-06-11,https://archiv.ihned.cz//archiv.ihned.cz/c1-66163210-brexit-nam-otevre-obchod-se-svetem-veri-londyn,"Brexit nám otevře obchod se světem, věří Londýn",667,106,train
cs-25,cs,2018-11-03,https://www.tyden.cz/rubriky/zahranici/asie-a-oceanie/urazka-mohameda-advokat-uprchl-ze-zeme-bal-se-o-zivot_501940.html,"Urážka Mohameda? Advokát uprchl ze země, bál se o život",1145,168,train
cs-1262,cs,2018-02-16,https://byznys.ihned.cz/c1-66052390-uz-nyni-britske-automobilky-propousti-brexit-muze-zpusobit-i-zavirani-tovaren-pripadne-clo-vyrobu-aut-prilis-zdrazi-pise-bloomberg?utm_source=mediafed&utm_medium=rss&utm_campaign=mediafed,"Už nyní britské automobilky propouští, Brexit může způsobit i zavírání továren. Případné clo výrobu aut příliš zdraží, píše Bloomberg",1304,195,train
cs-1019,cs,2018-04-23,https://euractiv.cz/section/brexit/news/cesticka-se-vzdycky-najde-do-obchodu-po-brexitu-zasahne-pragmatismus-veri-cesti-optimiste/,"Cestička se vždycky najde. Do obchodu po brexitu zasáhne pragmatismus, věří čeští optimisté",3721,562,train
cs-1404,cs,2018-01-08,https://zahranicni.ihned.cz/c1-66010490-britskou-vladu-cekaji-zmeny-mayova-planuje-vymenit-ctvrtinu-ministru-a-jmenovat-namestka-pro-tvrdy-brexit,"Mayová se snaží upevnit moc, provádí změny ve vládě. Přemýšlí i o jmenování náměstka pro tvrdý brexit",509,67,train
cs-2019-4,cs,2019-01-29,https://ct24.ceskatelevize.cz/svet/2719139-asia-bibiova-je-zprostena-viny-pakistansky-soud-odmitl-petici-islamistu-kteri-zadali,"Asia Bibiová je zproštěna viny. Pákistánský soud odmítl petici islamistů, kteří žádali její popravu",1977,304,train
