Sentence #,Word,POS,Tag
,z,Si,notpropn
,vprasalnicami,Ncfpi,notpropn
,:,Z,notpropn
,koga,Pq-msg,notpropn
,ali,Cc,notpropn
,cesa,Pq-nsg,notpropn
,komu,Pq-msd,notpropn
,ali,Cc,notpropn
,cemu,Pq-nsd,notpropn
,koga,Pq-msa,notpropn
,ali,Cc,notpropn
,kaj,Pq-nsa,notpropn
,(,Z,notpropn
,pri,Sl,notpropn
,),Z,notpropn
,kom,Pq-msl,notpropn
,ali,Cc,notpropn
,cem,Pq-nsl,notpropn
,(,Z,notpropn
,s,Si,notpropn
,),Z,notpropn
,kom,Pq-msi,notpropn
,ali,Cc,notpropn
,cim,Pq-nsi,notpropn
,:,Z,notpropn
,Vsi,Pg-mpn,notpropn
,se,Q,notpropn
,nismo,Va-r1p-y,notpropn
,napisali,Vmep-pm,notpropn
,danasnje,Agpfsg,notpropn
,naloge,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 3017,Pripovedoval,Vmpp-sm,notpropn
,mi,Pp1-sd--y,notpropn
,je,Va-r3s-n,notpropn
,o,Sl,notpropn
,deskanju,Ncnsl,notpropn
,.,Z,notpropn
Sentence: 3018,Andreji,Npfsd,per
,je,Va-r3s-n,notpropn
,kupila,Vmep-sf,notpropn
,rokavice,Ncfpa,notpropn
,s,Si,notpropn
,prsti,Ncmpi,notpropn
,.,Z,notpropn
Sentence: 3019,Tako,Rgp,notpropn
,kot,Cs,notpropn
,je,Va-r3s-n,notpropn
,besedni,Agpmsny,notpropn
,red,Ncmsn,notpropn
,v,Sl,notpropn
,posameznih,Agpfpl,notpropn
,povedih,Ncfpl,notpropn
,zasnovan,Appmsnn,notpropn
,na,Sl,notpropn
,podlagi,Ncfsl,notpropn
,clenitve,Ncfsg,notpropn
,po,Sl,notpropn
,aktualnosti,Ncfsl,notpropn
,so,Va-r3p-n,notpropn
,med,Si,notpropn
,seboj,Px---i,notpropn
,povezane,Appfpn,notpropn
,tudi,Q,notpropn
,povedi,Ncfpn,notpropn
,v,Sl,notpropn
,besedilu,Ncnsl,notpropn
,.,Z,notpropn
Sentence: 3020,Zveza,Ncfsn,notpropn
,med,Si,notpropn
,jedrom,Ncnsi,notpropn
,ene,Mlpfsg,notpropn
,povedi,Ncfsg,notpropn
,in,Cc,notpropn
,izhodiscem,Ncnsi,notpropn
,naslednje,Agpfsg,notpropn
,ustvarja,Vmpr3s,notpropn
,vsebinsko,Agpfsa,notpropn
,zaokrozenost,Ncfsa,notpropn
,besedila,Ncnsg,notpropn
,.,Z,notpropn
Sentence: 3021,Izhodisce,Ncnsn,notpropn
,nove,Agpfsg,notpropn
,povedi,Ncfsg,notpropn
,se,Px------y,notpropn
,lahko,Rgp,notpropn
,nanasa,Vmpr3s,notpropn
,na,Sa,notpropn
,izhodisce,Ncnsa,notpropn
,ali,Cc,notpropn
,na,Sa,notpropn
,jedro,Ncnsa,notpropn
,prejsnje,Agpfsg,notpropn
,:,Z,notpropn
Sentence: 3022,V,Sl,notpropn
,solskem,Agpnsl,notpropn
,okolju,Ncnsl,notpropn
,se,Px------y,notpropn
,srecamo,Vmer1p,notpropn
,z,Si,notpropn
,esejem,Ncmsi,notpropn
,pri,Sl,notpropn
,nekaterih,Pi-mpl,notpropn
,predmetih,Ncmpl,notpropn
,zlasti,Q,notpropn
,pri,Sl,notpropn
,slovenscini,Ncfsl,notpropn
,.,Z,notpropn
Sentence: 3023,Dijaki,Ncmpn,notpropn
,v,Sl,notpropn
,njem,Pp3msl,notpropn
,prikazejo,Vmer3p,notpropn
,svoje,Px-nsa,notpropn
,poznavanje,Ncnsa,notpropn
,obravnavanih,Appfpg,notpropn
,tem,Ncfpg,notpropn
,iz,Sg,notpropn
,knjizevnosti,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 3024,Na,Sa,notpropn
,esej,Ncmsan,notpropn
,pri,Sl,notpropn
,poklicni,Agpfsl,notpropn
,maturi,Ncfsl,notpropn
,se,Px------y,notpropn
,pripravljajo,Vmpr3p,notpropn
,vsa,Pg-npa,notpropn
,solska,Agpnpa,notpropn
,leta,Ncnpa,notpropn
,intenzivneje,Rgc,notpropn
,proti,Sd,notpropn
,koncu,Ncmsd,notpropn
,solanja,Ncnsg,notpropn
,.,Z,notpropn
Sentence: 3025,V,Sl,notpropn
,besedilu,Ncnsl,notpropn
,pokazejo,Vmer3p,notpropn
,svoje,Px-nsa,notpropn
,znanje,Ncnsa,notpropn
,zlasti,Q,notpropn
,pa,Cc,notpropn
,osebno,Agpnsa,notpropn
,vrednotenje,Ncnsa,notpropn
,obravnavane,Appfsg,notpropn
,teme,Ncfsg,notpropn
,saj,Cc,notpropn
,sta,Va-r3d-n,notpropn
,izvirnost,Ncfsn,notpropn
,in,Cc,notpropn
,strokovno,Agpnsn,notpropn
,utemeljevanje,Ncnsn,notpropn
,izraz,Ncmsn,notpropn
,osebnega,Agpnsg,notpropn
,intelektualnega,Agpnsg,notpropn
,presojanja,Ncnsg,notpropn
,.,Z,notpropn
Sentence: 3026,-,Z,notpropn
,Kaksno,Pq-fsa,notpropn
,vlogo,Ncfsa,notpropn
,imata,Vmpr3d-n,notpropn
,v,Sl,notpropn
,dozivljanju,Ncnsl,notpropn
,ljubezni,Ncfsg,notpropn
,naravno,Agpnsn,notpropn
,in,Cc,notpropn
,clovesko,Agpnsn,notpropn
,okolje,Ncnsn,notpropn
,?,Z,notpropn
Sentence: 3027,Z,Si,notpropn
,njim,Pp3msi,notpropn
,bi,Va-c,notpropn
,radi,Rgp,notpropn
,posodobili,Vmep-pm,notpropn
,preusmerili,Vmep-pm,notpropn
,in,Cc,notpropn
,obogatili,Vmep-pm,notpropn
,hojo,Ncfsa,notpropn
,proti,Sd,notpropn
,zastavljenim,Appmpd,notpropn
,ciljem,Ncmpd,notpropn
,osvezili,Vmep-pm,notpropn
,metodicne,Agpfpa,notpropn
,mlakuze,Ncfpa,notpropn
,in,Cc,notpropn
,sablonsko,Agpnsa,notpropn
,in,Cc,notpropn
,klisejsko,Agpnsa,notpropn
,solsko,Agpnsa,notpropn
,delo,Ncnsa,notpropn
,opogumili,Vmep-pm,notpropn
,mlade,Agpmpa,notpropn
,bralce,Ncmpa,notpropn
,/,Z,notpropn
,gledalce,Ncmpa,notpropn
,za,Sa,notpropn
,osebno,Agpfsa,notpropn
,komunikacijo,Ncfsa,notpropn
,z,Si,notpropn
,dramsko,Agpfsi,notpropn
,(,Z,notpropn
,pa,Cc,notpropn
,tudi,Q,notpropn
,gledalisko,Agpfsi,notpropn
,),Z,notpropn
,umetnino,Ncfsi,notpropn
,za,Sa,notpropn
,njeno,Ps3nsasf,notpropn
,raziskovanje,Ncnsa,notpropn
,in,Cc,notpropn
,(,Z,notpropn
,po,Sl,notpropn
,),Z,notpropn
,ustvarjanje,Ncnsa,notpropn
,.,Z,notpropn
Sentence: 3028,Radi,Rgp,notpropn
,bi,Va-c,notpropn
,jim,Pp3mpd--y,notpropn
,omogocili,Vmep-pm,notpropn
,globlje,Agcnsa,notpropn
,razumevanje,Ncnsa,notpropn
,branega,Appnsg,notpropn
,/,Z,notpropn
,videnega,Appnsg,notpropn
,pa,Cc,notpropn
,tudi,Q,notpropn
,uprizoritveno,Agpnsa,notpropn
,nadgrajevanje,Ncnsa,notpropn
,ki,Cs,notpropn
,si,Px---d--y,notpropn
,ga,Pp3nsa--y,notpropn
,mnogi,Pi-mpn,notpropn
,tako,Rgp,notpropn
,zelijo,Vmpr3p,notpropn
,.,Z,notpropn
Sentence: 3029,Prav,Q,notpropn
,dramaturgija,Ncfsn,notpropn
,nas,Pp1-pa,notpropn
,namrec,Cc,notpropn
,opozarja,Vmpr3s,notpropn
,da,Cs,notpropn
,sta,Va-r3d-n,notpropn
,dramska,Agpfsn,notpropn
,in,Cc,notpropn
,gledaliska,Agpfsn,notpropn
,umetnina,Ncfsn,notpropn
,soodvisni,Agpfdn,notpropn
,in,Cc,notpropn
,ju,Pp3fda--y,notpropn
,je,Va-r3s-n,notpropn
,treba,Rgp,notpropn
,spoznavati,Vmpn,notpropn
,kot,Cs,notpropn
,soodvisni,Agpfdn,notpropn
,in,Cc,notpropn
,s,Si,notpropn
,posebnimi,Agpmpi,notpropn
,didakticno,Agpnsn,notpropn
,-,Z,notpropn
,metodicnimi,Agpmpi,notpropn
,postopki,Ncmpi,notpropn
,.,Z,notpropn
Sentence: 3030,Dramsko,Agpnsn,notpropn
,besedilo,Ncnsn,notpropn
,je,Va-r3s-n,notpropn
,zaradi,Sg,notpropn
,svoje,Px-fsg,notpropn
,kompleksne,Agpfsg,notpropn
,in,Cc,notpropn
,mocno,Rgp,notpropn
,zapletene,Agpfsg,notpropn
,(,Z,notpropn
,mrezne,Agpfsg,notpropn
,),Z,notpropn
,strukture,Ncfsg,notpropn
,tezko,Rgp,notpropn
,morda,Q,notpropn
,res,Rgp,notpropn
,najtezje,Rgs,notpropn
,berljivo,Agpnsn,notpropn
,zaradi,Sg,notpropn
,cesar,Pr-nsg,notpropn
,moramo,Vmpr1p,notpropn
,ucenju,Ncnsd,notpropn
,branja,Ncnsg,notpropn
,posvecati,Vmpn,notpropn
,vec,Rgc,notpropn
,ucnih,Agpmpg,notpropn
,naporov,Ncmpg,notpropn
,.,Z,notpropn
Sentence: 3031,Vendar,Cc,notpropn
,je,Va-r3s-n,notpropn
,literarno,Agpnsn,notpropn
,in,Cc,notpropn
,dramatursko,Agpnsn,notpropn
,branje,Ncnsn,notpropn
,z,Si,notpropn
,razclenjevanjem,Ncnsi,notpropn
,in,Cc,notpropn
,domisljijskim,Agpnsi,notpropn
,uprizarjanjem,Ncnsi,notpropn
,le,Q,notpropn
,ena,Mlpfsn,notpropn
,izmed,Sg,notpropn
,uprizoritvenih,Agpfpg,notpropn
,priprav,Ncfpg,notpropn
,ki,Cs,notpropn
,jo,Pp3fsa--y,notpropn
,moramo,Vmpr1p,notpropn
,nadgraditi,Vmen,notpropn
,s,Si,notpropn
,konkretnim,Agpnsi,notpropn
,uprizarjanjem,Ncnsi,notpropn
,ce,Cs,notpropn
,ne,Q,notpropn
,zelimo,Vmpr1p,notpropn
,spoznavnega,Agpmsg,notpropn
,torza,Ncmsg,notpropn
,.,Z,notpropn
Sentence: 3032,Seveda,Q,notpropn
,besedilo,Ncnsn,notpropn
,ki,Cs,notpropn
,je,Va-r3s-n,notpropn
,sicer,Q,notpropn
,izhodisce,Ncnsn,notpropn
,gledaliske,Agpfsg,notpropn
,igre,Ncfsg,notpropn
,ne,Q,notpropn
,sme,Vmpr3s,notpropn
,postati,Vmen,notpropn
,igracka,Ncfsn,notpropn
,in,Cc,notpropn
,predmet,Ncmsn,notpropn
,samovoljnih,Agpnpg,notpropn
,interpretativnih,Agpnpg,notpropn
,izmisljanj,Ncnpg,notpropn
,in,Cc,notpropn
,briljiranj,Ncnpg,notpropn
,ki,Cs,notpropn
,jim,Pp3npd--y,notpropn
,dijaki,Ncmpn,notpropn
,tudi,Q,notpropn
,v,Sl,notpropn
,strahu,Ncmsl,notpropn
,pred,Si,notpropn
,oceno,Ncfsi,notpropn
,navadno,Rgp,notpropn
,le,Q,notpropn
,tiho,Rgp,notpropn
,kimajo,Vmpr3p,notpropn
,in,Cc,notpropn
,jih,Pp3npa--y,notpropn
,ponavljajo,Vmpr3p,notpropn
,ne,Q,notpropn
,da,Cs,notpropn
,bi,Va-c,notpropn
,jih,Pp3npa--y,notpropn
,razumeli,Vmbp-pm,notpropn
,.,Z,notpropn
Sentence: 3033,Literarno,Agpnsn,notpropn
,in,Cc,notpropn
,dramatursko,Agpnsn,notpropn
,-,Z,notpropn
,uprizoritveno,Agpnsn,notpropn
,branje,Ncnsn,notpropn
,se,Px------y,notpropn
,medsebojno,Rgp,notpropn
,dopolnjujeta,Vmpr3d,notpropn
,tako,Cc,notpropn
,da,Cs,notpropn
,',Z,notpropn
,kriticno,Agpnsn,notpropn
,razclenjevanje,Ncnsn,notpropn
,dramskega,Agpnsg,notpropn
,besedila,Ncnsg,notpropn
,lahko,Rgp,notpropn
,proizvaja,Vmpr3s,notpropn
,sugestije,Ncfpa,notpropn
,za,Sa,notpropn
,uprizoritev,Ncfsa,notpropn
,ki,Cs,notpropn
,jih,Pp3fpa--y,notpropn
,lahko,Rgp,notpropn
,preskusi,Vmer3s,notpropn
,le,Q,notpropn
,gledalisce,Ncnsn,notpropn
,nova,Agpfsn,notpropn
,uprizoritev,Ncfsn,notpropn
,pa,Cc,notpropn
,lahko,Rgp,notpropn
,spodbudi,Vmer3s,notpropn
,interpretacijo,Ncfsa,notpropn
,na,Sa,notpropn
,katero,Pq-fsa,notpropn
,ni,Va-r3s-y,notpropn
,noben,Pz-msn,notpropn
,kritik,Ncmsn,notpropn
,niti,Q,notpropn
,pomislil,Vmep-sm,notpropn
,bi,Va-c,notpropn
,jo,Pp3fsa--y,notpropn
,pa,Cc,notpropn
,lahko,Rgp,notpropn
,ovrednotili,Vmep-pm,notpropn
,le,Q,notpropn
,na,Sl,notpropn
,podlagi,Ncfsl,notpropn
,primerjave,Ncfsg,notpropn
,z,Si,notpropn
,besedilom,Ncnsi,notpropn
,',Z,notpropn
,.,Z,notpropn
Sentence: 3034,Short,Npmsn,per
,1981,Mdc,notpropn
,182,Mdc,notpropn
,.,Z,notpropn
Sentence: 3035,RITEM,Ncmsn,notpropn
,CELOTNE,Agpfsg,notpropn
,UPRIZORITVE,Ncfsg,notpropn
,:,Z,notpropn
,ocenjevanje,Ncnsn,notpropn
,dolzine,Ncfsg,notpropn
,trajanja,Ncnsg,notpropn
,posameznih,Agpmpg,notpropn
,segmentov,Ncmpg,notpropn
,in,Cc,notpropn
,ritma,Ncmsg,notpropn
,uprizoritve,Ncfsg,notpropn
,in,Cc,notpropn
,ucinkov,Ncmpg,notpropn
,na,Sa,notpropn
,obcinstvo,Ncnsa,notpropn
,;,Z,notpropn
,opazovanje,Ncnsn,notpropn
,menjav,Ncfpg,notpropn
,dialoga,Ncmsg,notpropn
,atmosfer,Ncfpg,notpropn
,razsvetljave,Ncfsg,notpropn
,kostumov,Ncmpg,notpropn
,gesticnosti,Ncfsg,notpropn
,kontinuitete,Ncfsg,notpropn
,dogajanja,Ncnsg,notpropn
,ipd.,Y,notpropn
,;,Z,notpropn
Sentence: 3036,KDO,Pq-msn,notpropn
,KAJ,Pq-nsa,notpropn
,?,Z,notpropn
Sentence: 3037,Dijaki,Ncmpn,notpropn
,z,Si,notpropn
,uciteljem,Ncmsi,notpropn
,kriticno,Rgp,notpropn
,(,Z,notpropn
,pisno,Rgp,notpropn
,ali,Cc,notpropn
,ustno,Rgp,notpropn
,),Z,notpropn
,ocenijo,Vmer3p,notpropn
,uprizoritveno,Agpnsa,notpropn
,besedilo,Ncnsa,notpropn
,opravijo,Vmer3p,notpropn
,prve,Mlofpa,notpropn
,korekture,Ncfpa,notpropn
,in,Cc,notpropn
,pretehtajo,Vmer3p,notpropn
,moznosti,Ncfpa,notpropn
,postavitve,Ncfsg,notpropn
,.,Z,notpropn
Sentence: 3038,V,Sl,notpropn
,zvezi,Ncfsl,notpropn
,z,Si,notpropn
,znacilnostmi,Ncfpi,notpropn
,in,Cc,notpropn
,izborom,Ncmsi,notpropn
,umetnostnih,Agpnpg,notpropn
,besedil,Ncnpg,notpropn
,se,Px------y,notpropn
,nam,Pp1-pd,notpropn
,zastavljajo,Vmpr3p,notpropn
,se,Q,notpropn
,nekatera,Pi-npn,notpropn
,vprasanja,Ncnpn,notpropn
,in,Cc,notpropn
,pomisleki,Ncmpn,notpropn
,:,Z,notpropn
Sentence: 3039,Ob,Sl,notpropn
,branju,Ncnsl,notpropn
,umetnostnega,Agpnsg,notpropn
,besedila,Ncnsg,notpropn
,ucenci,Ncmpn,notpropn
,naletijo,Vmer3p,notpropn
,na,Sa,notpropn
,razlicne,Agpfpa,notpropn
,besede,Ncfpa,notpropn
,situacije,Ncfpa,notpropn
,obicaje,Ncmpa,notpropn
,ki,Cs,notpropn
,jih,Pp3mpg--y,notpropn
,ne,Q,notpropn
,razumejo,Vmbr3p,notpropn
,in,Cc,notpropn
,ne,Q,notpropn
,poznajo,Vmpr3p,notpropn
,.,Z,notpropn
Sentence: 3040,To,Pd-nsn,notpropn
,so,Va-r3p-n,notpropn
,dejstva,Ncnpn,notpropn
,ki,Cs,notpropn
,so,Va-r3p-n,notpropn
,za,Sa,notpropn
,slovenskega,Agpmsa,notpropn
,bralca,Ncmsay,notpropn
,pogosto,Rgp,notpropn
,samoumevna,Agpnpn,notpropn
,za,Sa,notpropn
,bralca,Ncmsay,notpropn
,z,Si,notpropn
,drugacnim,Agpnsi,notpropn
,kulturnim,Agpnsi,notpropn
,ozadjem,Ncnsi,notpropn
,pa,Cc,notpropn
,so,Va-r3p-n,notpropn
,lahko,Rgp,notpropn
,velik,Agpmsnn,notpropn
,problem,Ncmsn,notpropn
,.,Z,notpropn
Sentence: 3041,Zato,Cc,notpropn
,navajamo,Vmpr1p,notpropn
,seznam,Ncmsan,notpropn
,taksnih,Pd-mpg,notpropn
,kulturnih,Agpmpg,notpropn
,pojavov,Ncmpg,notpropn
,z,Si,notpropn
,nekaj,Rgp,notpropn
,slovenskimi,Agpmpi,notpropn
,zgledi,Ncmpi,notpropn
,:,Z,notpropn
Sentence: 3042,Fanika,Npfsn,per
,ne,Q,notpropn
,govori,Vmpr3s,notpropn
,nobenega,Pz-msg,notpropn
,zivega,Agpmsg,notpropn
,ali,Cc,notpropn
,mrtvega,Agpmsg,notpropn
,jezika,Ncmsg,notpropn
,razen,Sg,notpropn
,nekaj,Rgp,notpropn
,mimogrede,Rgp,notpropn
,nalovljenih,Appmpg,notpropn
,drobcev,Ncmpg,notpropn
,stajerscine,Ncfsg,notpropn
,zato,Cc,notpropn
,tudi,Q,notpropn
,misli,Vmpr3s,notpropn
,s,Si,notpropn
,tezavo,Ncfsi,notpropn
,.,Z,notpropn
Sentence: 3043,Vendar,Cc,notpropn
,mi,Pp1-sd--y,notpropn
,lize,Vmpr3s,notpropn
,sol,Ncfsa,notpropn
,z,Sg,notpropn
,dlani,Ncfsg,notpropn
,kot,Cs,notpropn
,udomacen,Appmsnn,notpropn
,srnjak,Ncmsn,notpropn
,in,Cc,notpropn
,pozira,Vmpr3s,notpropn
,me,Pp1-sa--y,notpropn
,z,Si,notpropn
,velikimi,Agpfpi,notpropn
,vlaznimi,Agpfpi,notpropn
,ocmi,Ncfpi,notpropn
,in,Cc,notpropn
,mi,Pp1-sd--y,notpropn
,pripoveduje,Vmpr3s,notpropn
,oh,I,notpropn
,Jana,Npfsn,per
,ce,Cs,notpropn
,bi,Va-c,notpropn
,bila,Va-p-sf,notpropn
,jaz,Pp1-sn,notpropn
,tâk,Rgp,notpropn
,pametna,Agpfsn,notpropn
,kâj,Pq-nsn,notpropn
,ti,Pp2-sn,notpropn
,tâk,Rgp,notpropn
,sem,Va-r1s-n,notpropn
,ti,Pp2-sd--y,notpropn
,nevoscljiva,Agpfsn,notpropn
,cuj,Vmbm2s,notpropn
,.,Z,notpropn
Sentence: 3044,(,Z,notpropn
,Str.,Y,notpropn
,11,Mdc,notpropn
,.,Z,notpropn
,),Z,notpropn
Sentence: 3045,Naloga,Ncfsn,notpropn
,ucenk,Ncfpg,notpropn
,je,Va-r3s-n,notpropn
,da,Cs,notpropn
,zapisejo,Vmer3p,notpropn
,kako,Rgp,notpropn
,si,Px---d--y,notpropn
,predstavljajo,Vmpr3p,notpropn
,idealnega,Agpmsa,notpropn
,moskega,Ncmsay,notpropn
,kaksna,Pq-fsn,notpropn
,naj,Q,notpropn
,bo,Va-f3s-n,notpropn
,njegova,Ps3fsnsm,notpropn
,zunanjost,Ncfsn,notpropn
,kaksen,Pq-msn,notpropn
,je,Va-r3s-n,notpropn
,po,Sl,notpropn
,znacaju,Ncmsl,notpropn
Sentence: 3046,Ucenci,Ncmpn,notpropn
,naj,Q,notpropn
,napisejo,Vmer3p,notpropn
,kaksni,Pq-mpn,notpropn
,moski,Ncmpn,notpropn
,so,Va-r3p-n,notpropn
,po,Sl,notpropn
,njihovem,Ps3nslp,notpropn
,mnenju,Ncnsl,notpropn
,vsec,Rgp,notpropn
,zenskam,Ncfpd,notpropn
,.,Z,notpropn
Sentence: 3047,Nato,Rgp,notpropn
,skupini,Ncfdn,notpropn
,prebereta,Vmer3d,notpropn
,in,Cc,notpropn
,primerjata,Vmpr3d,notpropn
,svoje,Px-mpa,notpropn
,odgovore,Ncmpa,notpropn
,.,Z,notpropn
Sentence: 3048,Dvorisce,Ncnsn,notpropn
,pred,Si,notpropn
,zupanovo,Aspfsi,notpropn
,hiso,Ncfsi,notpropn
,;,Z,notpropn
,dol,Rgp,notpropn
,na,Sl,notpropn
,oni,Pd-fsl,notpropn
,plati,Ncfsl,notpropn
,se,Px------y,notpropn
,zacne,Vmer3s,notpropn
,borst,Ncmsn,notpropn
,na,Sl,notpropn
,tej,Pd-fsl,notpropn
,drugi,Mlpfsl,notpropn
,plati,Ncfsl,notpropn
,je,Va-r3s-n,notpropn
,polje,Ncnsn,notpropn
,in,Cc,notpropn
,se,Px------y,notpropn
,dalec,Rgp,notpropn
,vidi,Vmbr3s,notpropn
Sentence: 3049,JANEZ,Npmsn,per
,:,Z,notpropn
,Ste,Va-r2p-n,notpropn
,kdaj,Rgp,notpropn
,pomislili,Vmep-pm,notpropn
,kako,Rgp,notpropn
,bi,Va-c,notpropn
,bilo,Va-p-sn,notpropn
,ce,Cs,notpropn
,bi,Va-c,notpropn
,v,Sl,notpropn
,njem,Pp3msl,notpropn
,ziveli,Vmpp-pm,notpropn
,?,Z,notpropn
Sentence: 3050,Otrokoma,Ncmdd,notpropn
,pa,Cc,notpropn
,to,Pd-nsn,notpropn
,ni,Va-r3s-y,notpropn
,prav,Q,notpropn
,nic,Rgp,notpropn
,vsec,Rgp,notpropn
,.,Z,notpropn
Sentence: 3051,Barica,Npfsn,per
,se,Px------y,notpropn
,mocno,Rgp,notpropn
,kuja,Vmpr3s,notpropn
,.,Z,notpropn
Sentence: 3052,»,Z,notpropn
,Pocakajte,Vmem2p,notpropn
,!,Z,notpropn
,«,Z,notpropn
Sentence: 3053,In,Cc,notpropn
,se,Px------y,notpropn
,je,Va-r3s-n,notpropn
,zagledal,Vmep-sm,notpropn
,v,Sa,notpropn
,platnice,Ncfpa,notpropn
,drobne,Agpfsg,notpropn
,knjizice,Ncfsg,notpropn
,ki,Cs,notpropn
,jo,Pp3fsa--y,notpropn
,je,Va-r3s-n,notpropn
,drzal,Vmpp-sm,notpropn
,na,Sl,notpropn
,kolenu,Ncnsl,notpropn
,.,Z,notpropn
Sentence: 3054,Kazalo,Vmpp-sn,notpropn
,je,Va-r3s-n,notpropn
,da,Cs,notpropn
,ga,Pp3msa--y,notpropn
,navdaja,Vmpr3s,notpropn
,neka,Pi-fsn,notpropn
,misel,Ncfsn,notpropn
,za,Sa,notpropn
,katero,Pq-fsa,notpropn
,se,Px------y,notpropn
,ne,Q,notpropn
,more,Vmpr3s,notpropn
,takoj,Rgp,notpropn
,odlociti,Vmen,notpropn
,.,Z,notpropn
Sentence: 3055,»,Z,notpropn
,Kaj,Pq-nsa,notpropn
,smo,Va-r1p-n,notpropn
,mi,Pp1mpn,notpropn
,?,Z,notpropn
,«,Z,notpropn
,je,Va-r3s-n,notpropn
,slednjic,Rgp,notpropn
,spregovoril,Vmep-sm,notpropn
,z,Si,notpropn
,rahlim,Agpnsi,notpropn
,drhtenjem,Ncnsi,notpropn
,v,Sl,notpropn
,glasu,Ncmsl,notpropn
,.,Z,notpropn
Sentence: 3056,»,Z,notpropn
,Mi,Pp1mpn,notpropn
,ki,Cs,notpropn
,prebivamo,Vmpr1p,notpropn
,v,Sl,notpropn
,teh,Pd-mpl,notpropn
,krajih,Ncmpl,notpropn
,po,Sl,notpropn
,vsej,Pg-fsl,notpropn
,dolini,Ncfsl,notpropn
,do,Sg,notpropn
,Cedada,Npmsg,loc
,?,Z,notpropn
,«,Z,notpropn
Sentence: 3057,»,Z,notpropn
,Majhni,Agpmpn,notpropn
,a,Cc,notpropn
,svobodni,Agpmpn,notpropn
,«,Z,notpropn
,je,Va-r3s-n,notpropn
,rekel,Vmep-sm,notpropn
,.,Z,notpropn
Sentence: 3058,»,Z,notpropn
,Potem,Rgp,notpropn
,pa,Cc,notpropn
,naj,Q,notpropn
,gre,Vmbr3s,notpropn
,po,Sl,notpropn
,svetu,Ncmsl,notpropn
,kdor,Pr-msn,notpropn
,hoce,Vmpr3s-n,notpropn
,.,Z,notpropn
Sentence: 3059,V,Sa,notpropn
,Rim,Npmsan,loc
,Pariz,Npmsan,loc
,ali,Cc,notpropn
,v,Sa,notpropn
,London,Npmsan,loc
,.,Z,notpropn
Sentence: 3060,A,Cc,notpropn
,ne,Q,notpropn
,vec,Q,notpropn
,z,Si,notpropn
,zavestjo,Ncfsi,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,manj,Rgc,notpropn
,vreden,Agpmsnn,notpropn
,.,Z,notpropn
Sentence: 3061,Potem,Rgp,notpropn
,se,Px------y,notpropn
,porocite,Vmem2p,notpropn
,s,Si,notpropn
,Francozom,Npmsi,per
,ali,Cc,notpropn
,z,Si,notpropn
,Italijanom,Npmsi,per
,.,Z,notpropn
Sentence: 3062,Ali,Cc,notpropn
,s,Si,notpropn
,Kitajcem,Npmsi,per
,ce,Cs,notpropn
,so,Va-r3p-n,notpropn
,vam,Pp2-pd,notpropn
,vsec,Rgp,notpropn
,oci,Ncfpn,notpropn
,na,Sa,notpropn
,mandelj,Ncmsan,notpropn
,.,Z,notpropn
Sentence: 3063,Porocite,Vmem2p,notpropn
,se,Px------y,notpropn
,s,Si,notpropn
,komerkoli,Pr-msi,notpropn
,ker,Cs,notpropn
,se,Px------y,notpropn
,ne,Q,notpropn
,boste,Va-f2p-n,notpropn
,vec,Q,notpropn
,cutila,Vmpp-sf,notpropn
,pocascena,Appfsn,notpropn
,in,Cc,notpropn
,resena,Appfsn,notpropn
,ce,Cs,notpropn
,vas,Pp2-pa,notpropn
,bo,Va-f3s-n,notpropn
,clovek,Ncmsn,notpropn
,z,Si,notpropn
,veliko,Agpfsi,notpropn
,kulturo,Ncfsi,notpropn
,sprejel,Vmep-sm,notpropn
,v,Sa,notpropn
,svoje,Px-nsa,notpropn
,narocje,Ncnsa,notpropn
,in,Cc,notpropn
,vam,Pp2-pd,notpropn
,odpustil,Vmep-sm,notpropn
,vam,Pp2-pd,notpropn
,spregledal,Vmep-sm,notpropn
,da,Cs,notpropn
,ste,Va-r2p-n,notpropn
,se,Px------y,notpropn
,rodila,Vmbp-sf,notpropn
,slovenskim,Agpmpd,notpropn
,starsem,Ncmpd,notpropn
,!,Z,notpropn
,«,Z,notpropn
Sentence: 3064,»,Z,notpropn
,Pravijo,Vmbr3p,notpropn
,da,Cs,notpropn
,je,Va-r3s-n,notpropn
,imela,Vmpp-sf,notpropn
,starega,Agpmsa,notpropn
,moza,Ncmsay,notpropn
,in,Cc,notpropn
,bolno,Agpnsa,notpropn
,dete,Ncnsa,notpropn
,doma,Rgp,notpropn
,.,Z,notpropn
Sentence: 3065,In,Cc,notpropn
,zdi,Vmpr3s,notpropn
,se,Px------y,notpropn
,da,Cs,notpropn
,ji,Pp3fsd--y,notpropn
,je,Va-r3s-n,notpropn
,rekel,Vmep-sm,notpropn
,mornar,Ncmsn,notpropn
,:,Z,notpropn
,',Z,notpropn
,Pridi,Vmem2s,notpropn
,na,Sa,notpropn
,barko,Ncfsa,notpropn
,zdravilo,Ncnsa,notpropn
,za,Sa,notpropn
,tvojega,Ps2msas,notpropn
,otrocicka,Ncmsay,notpropn
,ti,Pp2-sd--y,notpropn
,bom,Va-f1s-n,notpropn
